Date_Time (LST/LDT), Event, Speed (knots)
2019-04-19 03:48, flood,2.4
2019-04-19 06:30, slack,-
2019-04-19 10:12, ebb,-3.9
2019-04-19 13:30, slack,-
2019-04-19 16:18, flood,2.7
2019-04-19 19:24, slack,-
2019-04-19 22:36, ebb,-2.6
2019-04-20 01:36, slack,-
2019-04-20 04:24, flood,2.0
2019-04-20 06:54, slack,-
2019-04-20 10:48, ebb,-4.1
2019-04-20 14:06, slack,-
2019-04-20 17:06, flood,3.0
2019-04-20 20:30, slack,-
2019-04-20 23:30, ebb,-2.4
2019-04-21 02:36, slack,-
2019-04-21 05:06, flood,1.5
2019-04-21 07:18, slack,-
2019-04-21 11:18, ebb,-4.1
2019-04-21 14:42, slack,-
2019-04-21 17:54, flood,3.1
2019-04-21 21:36, slack,-
2019-04-22 00:30, ebb,-2.1
2019-04-22 03:42, slack,-
2019-04-22 05:48, flood,0.9
2019-04-22 07:30, slack,-
2019-04-22 11:54, ebb,-3.9
2019-04-22 15:24, slack,-
2019-04-22 18:48, flood,3.1
2019-04-22 22:42, slack,-
2019-04-23 01:30, ebb,-1.8
2019-04-23 05:12, slack,-
2019-04-23 06:36, flood,0.3
2019-04-23 07:42, slack,-
2019-04-23 12:30, ebb,-3.6
2019-04-23 16:06, slack,-
2019-04-23 19:42, flood,2.9
2019-04-23 23:48, slack,-
2019-04-24 02:42, ebb,-1.5
2019-04-24 07:24, ebb,-0.2
2019-04-24 13:12, ebb,-3.3
2019-04-24 17:00, slack,-
2019-04-24 20:42, flood,2.6
2019-04-25 01:00, slack,-
2019-04-25 03:54, ebb,-1.3
2019-04-25 08:24, ebb,-0.5
2019-04-25 13:54, ebb,-2.9
2019-04-25 17:54, slack,-
2019-04-25 21:42, flood,2.3
2019-04-26 02:12, slack,-
2019-04-26 05:00, ebb,-1.3
2019-04-26 09:30, ebb,-0.6
2019-04-26 14:54, ebb,-2.5
2019-04-26 18:54, slack,-
2019-04-26 22:48, flood,2.0
2019-04-27 03:06, slack,-
2019-04-27 06:12, ebb,-1.3
2019-04-27 10:36, ebb,-0.6
2019-04-27 15:48, ebb,-2.2
2019-04-27 20:00, slack,-
2019-04-27 23:54, flood,1.9
2019-04-28 03:54, slack,-
2019-04-28 06:54, ebb,-1.5
2019-04-28 11:42, ebb,-0.4
2019-04-28 17:00, ebb,-2.0
2019-04-28 21:00, slack,-
2019-04-29 00:48, flood,1.9
2019-04-29 04:24, slack,-
2019-04-29 07:36, ebb,-1.8
2019-04-29 12:48, ebb,-0.1
2019-04-29 18:06, ebb,-1.9
2019-04-29 21:54, slack,-
2019-04-30 01:24, flood,1.9
2019-04-30 04:48, slack,-
2019-04-30 08:06, ebb,-2.1
2019-04-30 12:30, slack,-
2019-04-30 13:36, flood,0.3
2019-04-30 14:48, slack,-
2019-04-30 19:12, ebb,-1.8
2019-04-30 22:36, slack,-
2019-05-01 02:00, flood,1.9
2019-05-01 05:06, slack,-
2019-05-01 08:36, ebb,-2.5
2019-05-01 12:36, slack,-
2019-05-01 14:18, flood,0.7
2019-05-01 16:12, slack,-
2019-05-01 20:00, ebb,-1.8
2019-05-01 23:18, slack,-
2019-05-02 02:30, flood,2.0
2019-05-02 05:24, slack,-
2019-05-02 09:06, ebb,-2.9
2019-05-02 12:48, slack,-
2019-05-02 15:00, flood,1.2
2019-05-02 17:24, slack,-
2019-05-02 20:48, ebb,-1.8
2019-05-02 23:54, slack,-
2019-05-03 03:00, flood,1.9
2019-05-03 05:36, slack,-
2019-05-03 09:30, ebb,-3.3
2019-05-03 13:06, slack,-
2019-05-03 15:36, flood,1.7
2019-05-03 18:24, slack,-
2019-05-03 21:42, ebb,-1.8
2019-05-04 00:36, slack,-
2019-05-04 03:30, flood,1.7
2019-05-04 05:54, slack,-
2019-05-04 09:54, ebb,-3.6
2019-05-04 13:24, slack,-
2019-05-04 16:18, flood,2.2
2019-05-04 19:24, slack,-
2019-05-04 22:30, ebb,-1.7
2019-05-05 01:18, slack,-
2019-05-05 03:54, flood,1.4
2019-05-05 06:12, slack,-
2019-05-05 10:18, ebb,-3.9
2019-05-05 13:54, slack,-
2019-05-05 16:54, flood,2.6
2019-05-05 20:30, slack,-
2019-05-05 23:18, ebb,-1.6
2019-05-06 02:00, slack,-
2019-05-06 04:24, flood,1.1
2019-05-06 06:30, slack,-
2019-05-06 10:48, ebb,-4.1
2019-05-06 14:24, slack,-
2019-05-06 17:36, flood,2.8
2019-05-06 21:30, slack,-
2019-05-07 00:06, ebb,-1.4
2019-05-07 02:48, slack,-
2019-05-07 04:48, flood,0.8
2019-05-07 06:42, slack,-
2019-05-07 11:24, ebb,-4.3
2019-05-07 15:06, slack,-
2019-05-07 18:24, flood,2.9
2019-05-07 22:30, slack,-
2019-05-08 01:00, ebb,-1.1
2019-05-08 03:42, slack,-
2019-05-08 05:18, flood,0.5
2019-05-08 07:00, slack,-
2019-05-08 12:00, ebb,-4.2
2019-05-08 15:48, slack,-
2019-05-08 19:12, flood,2.8
2019-05-08 23:36, slack,-
2019-05-09 02:00, ebb,-0.9
2019-05-09 04:48, slack,-
2019-05-09 05:54, flood,0.2
2019-05-09 07:18, slack,-
2019-05-09 12:42, ebb,-4.0
2019-05-09 16:36, slack,-
2019-05-09 20:12, flood,2.7
2019-05-10 00:42, slack,-
2019-05-10 03:06, ebb,-0.9
2019-05-10 06:24, slack,-
2019-05-10 13:36, ebb,-3.7
2019-05-10 17:30, slack,-
2019-05-10 21:12, flood,2.5
2019-05-11 01:36, slack,-
2019-05-11 04:18, ebb,-1.1
2019-05-11 08:18, ebb,-0.1
2019-05-11 14:36, ebb,-3.3
2019-05-11 18:30, slack,-
2019-05-11 22:18, flood,2.4
2019-05-12 02:18, slack,-
2019-05-12 05:18, ebb,-1.4
2019-05-12 10:00, slack,-
2019-05-12 15:42, ebb,-2.9
2019-05-12 19:30, slack,-
2019-05-12 23:18, flood,2.3
2019-05-13 02:54, slack,-
2019-05-13 06:06, ebb,-2.0
2019-05-13 10:18, slack,-
2019-05-13 11:24, flood,0.3
2019-05-13 12:30, slack,-
2019-05-13 16:54, ebb,-2.5
2019-05-13 20:30, slack,-
2019-05-14 00:12, flood,2.3
2019-05-14 03:30, slack,-
2019-05-14 06:54, ebb,-2.6
2019-05-14 10:48, slack,-
2019-05-14 12:36, flood,0.8
2019-05-14 14:30, slack,-
2019-05-14 18:12, ebb,-2.2
2019-05-14 21:36, slack,-
2019-05-15 01:06, flood,2.3
2019-05-15 04:00, slack,-
2019-05-15 07:36, ebb,-3.2
2019-05-15 11:18, slack,-
2019-05-15 13:36, flood,1.5
2019-05-15 16:12, slack,-
2019-05-15 19:30, ebb,-2.1
2019-05-15 22:36, slack,-
2019-05-16 01:48, flood,2.2
2019-05-16 04:30, slack,-
2019-05-16 08:18, ebb,-3.7
2019-05-16 11:54, slack,-
2019-05-16 14:30, flood,2.2
2019-05-16 17:36, slack,-
2019-05-16 20:42, ebb,-2.1
2019-05-16 23:42, slack,-
2019-05-17 02:30, flood,2.0
2019-05-17 05:00, slack,-
2019-05-17 09:00, ebb,-4.1
2019-05-17 12:30, slack,-
2019-05-17 15:24, flood,2.9
2019-05-17 18:48, slack,-
2019-05-17 21:48, ebb,-2.1
2019-05-18 00:42, slack,-
2019-05-18 03:12, flood,1.6
2019-05-18 05:24, slack,-
2019-05-18 09:36, ebb,-4.3
2019-05-18 13:00, slack,-
2019-05-18 16:06, flood,3.3
2019-05-18 19:48, slack,-
2019-05-18 22:48, ebb,-2.1
2019-05-19 01:48, slack,-
2019-05-19 03:54, flood,1.2
2019-05-19 05:48, slack,-
2019-05-19 10:12, ebb,-4.4
2019-05-19 13:36, slack,-
2019-05-19 16:54, flood,3.6
2019-05-19 20:48, slack,-
2019-05-19 23:42, ebb,-2.1
2019-05-20 02:54, slack,-
2019-05-20 04:42, flood,0.7
2019-05-20 06:06, slack,-
2019-05-20 10:42, ebb,-4.3
2019-05-20 14:12, slack,-
2019-05-20 17:42, flood,3.6
2019-05-20 21:48, slack,-
2019-05-21 00:36, ebb,-1.9
2019-05-21 04:24, slack,-
2019-05-21 05:24, flood,0.2
2019-05-21 06:12, slack,-
2019-05-21 11:18, ebb,-4.0
2019-05-21 14:54, slack,-
2019-05-21 18:30, flood,3.4
2019-05-21 22:48, slack,-
2019-05-22 01:30, ebb,-1.7
2019-05-22 06:06, ebb,-0.2
2019-05-22 11:54, ebb,-3.7
2019-05-22 15:36, slack,-
2019-05-22 19:24, flood,3.0
2019-05-22 23:42, slack,-
2019-05-23 02:30, ebb,-1.5
2019-05-23 06:48, ebb,-0.5
2019-05-23 12:36, ebb,-3.2
2019-05-23 16:24, slack,-
2019-05-23 20:18, flood,2.6
2019-05-24 00:42, slack,-
2019-05-24 03:30, ebb,-1.4
2019-05-24 07:54, ebb,-0.7
2019-05-24 13:18, ebb,-2.8
2019-05-24 17:12, slack,-
2019-05-24 21:12, flood,2.3
2019-05-25 01:30, slack,-
2019-05-25 04:30, ebb,-1.4
2019-05-25 09:00, ebb,-0.7
2019-05-25 14:06, ebb,-2.3
2019-05-25 18:06, slack,-
2019-05-25 22:06, flood,2.0
2019-05-26 02:12, slack,-
2019-05-26 05:18, ebb,-1.5
2019-05-26 10:06, ebb,-0.6
2019-05-26 15:00, ebb,-1.9
2019-05-26 18:54, slack,-
2019-05-26 23:00, flood,1.8
2019-05-27 02:42, slack,-
2019-05-27 06:06, ebb,-1.8
2019-05-27 11:12, ebb,-0.5
2019-05-27 16:00, ebb,-1.6
2019-05-27 19:42, slack,-
2019-05-27 23:42, flood,1.7
2019-05-28 03:06, slack,-
2019-05-28 06:42, ebb,-2.1
2019-05-28 12:18, slack,-
2019-05-28 17:12, ebb,-1.3
2019-05-28 20:36, slack,-
2019-05-29 00:24, flood,1.7
2019-05-29 03:24, slack,-
2019-05-29 07:12, ebb,-2.5
2019-05-29 11:48, slack,-
2019-05-29 13:12, flood,0.4
2019-05-29 14:54, slack,-
2019-05-29 18:30, ebb,-1.2
2019-05-29 21:24, slack,-
2019-05-30 01:06, flood,1.6
2019-05-30 03:42, slack,-
2019-05-30 07:42, ebb,-3.0
2019-05-30 11:54, slack,-
2019-05-30 14:00, flood,1.1
2019-05-30 16:36, slack,-
2019-05-30 19:42, ebb,-1.1
2019-05-30 22:24, slack,-
2019-05-31 01:42, flood,1.5
2019-05-31 04:06, slack,-
2019-05-31 08:12, ebb,-3.4
2019-05-31 12:06, slack,-
2019-05-31 14:42, flood,1.7
2019-05-31 17:54, slack,-
2019-05-31 20:42, ebb,-1.2
2019-05-31 23:18, slack,-
2019-06-01 02:18, flood,1.3
2019-06-01 04:24, slack,-
2019-06-01 08:36, ebb,-3.8
2019-06-01 12:24, slack,-
2019-06-01 15:18, flood,2.3
2019-06-01 19:00, slack,-
2019-06-01 21:42, ebb,-1.2
2019-06-02 00:12, slack,-
2019-06-02 02:48, flood,1.1
2019-06-02 04:42, slack,-
2019-06-02 09:06, ebb,-4.2
2019-06-02 12:48, slack,-
2019-06-02 16:00, flood,2.8
2019-06-02 20:00, slack,-
2019-06-02 22:36, ebb,-1.3
2019-06-03 01:06, slack,-
2019-06-03 03:18, flood,0.8
2019-06-03 05:06, slack,-
2019-06-03 09:36, ebb,-4.4
2019-06-03 13:24, slack,-
2019-06-03 16:42, flood,3.2
2019-06-03 20:54, slack,-
2019-06-03 23:24, ebb,-1.2
2019-06-04 01:54, slack,-
2019-06-04 03:42, flood,0.6
2019-06-04 05:24, slack,-
2019-06-04 10:12, ebb,-4.6
2019-06-04 14:00, slack,-
2019-06-04 17:24, flood,3.3
2019-06-04 21:48, slack,-
2019-06-05 00:06, ebb,-1.2
2019-06-05 02:42, slack,-
2019-06-05 04:12, flood,0.5
2019-06-05 05:48, slack,-
2019-06-05 10:54, ebb,-4.6
2019-06-05 14:42, slack,-
2019-06-05 18:06, flood,3.3
2019-06-05 22:36, slack,-
2019-06-06 00:54, ebb,-1.1
2019-06-06 03:36, slack,-
2019-06-06 04:54, flood,0.3
2019-06-06 06:18, slack,-
2019-06-06 11:36, ebb,-4.5
2019-06-06 15:24, slack,-
2019-06-06 19:00, flood,3.2
2019-06-06 23:24, slack,-
2019-06-07 01:54, ebb,-1.1
2019-06-07 04:48, slack,-
2019-06-07 05:48, flood,0.2
2019-06-07 06:48, slack,-
2019-06-07 12:18, ebb,-4.1
2019-06-07 16:12, slack,-
2019-06-07 19:54, flood,2.9
2019-06-08 00:06, slack,-
2019-06-08 02:48, ebb,-1.3
2019-06-08 06:30, slack,-
2019-06-08 13:12, ebb,-3.6
2019-06-08 17:00, slack,-
2019-06-08 20:42, flood,2.7
2019-06-09 00:42, slack,-
2019-06-09 03:48, ebb,-1.7
2019-06-09 08:30, slack,-
2019-06-09 14:12, ebb,-3.0
2019-06-09 17:54, slack,-
2019-06-09 21:36, flood,2.5
2019-06-10 01:18, slack,-
2019-06-10 04:36, ebb,-2.1
2019-06-10 09:00, slack,-
2019-06-10 09:54, flood,0.2
2019-06-10 10:48, slack,-
2019-06-10 15:18, ebb,-2.4
2019-06-10 18:48, slack,-
2019-06-10 22:30, flood,2.3
2019-06-11 01:54, slack,-
2019-06-11 05:30, ebb,-2.7
2019-06-11 09:36, slack,-
2019-06-11 11:18, flood,0.6
2019-06-11 12:54, slack,-
2019-06-11 16:36, ebb,-1.9
2019-06-11 19:48, slack,-
2019-06-11 23:30, flood,2.1
2019-06-12 02:30, slack,-
2019-06-12 06:12, ebb,-3.2
2019-06-12 10:12, slack,-
2019-06-12 12:24, flood,1.2
2019-06-12 15:00, slack,-
2019-06-12 18:06, ebb,-1.6
2019-06-12 21:00, slack,-
2019-06-13 00:24, flood,1.8
2019-06-13 03:00, slack,-
2019-06-13 07:00, ebb,-3.7
2019-06-13 10:48, slack,-
2019-06-13 13:30, flood,2.0
2019-06-13 16:42, slack,-
2019-06-13 19:30, ebb,-1.5
2019-06-13 22:18, slack,-
2019-06-14 01:18, flood,1.5
2019-06-14 03:30, slack,-
2019-06-14 07:42, ebb,-4.1
2019-06-14 11:24, slack,-
2019-06-14 14:24, flood,2.7
2019-06-14 18:00, slack,-
2019-06-14 20:48, ebb,-1.6
2019-06-14 23:42, slack,-
2019-06-15 02:00, flood,1.2
2019-06-15 04:00, slack,-
2019-06-15 08:18, ebb,-4.3
2019-06-15 12:00, slack,-
2019-06-15 15:12, flood,3.3
2019-06-15 19:06, slack,-
2019-06-15 21:48, ebb,-1.8
2019-06-16 00:54, slack,-
2019-06-16 02:48, flood,0.9
2019-06-16 04:24, slack,-
2019-06-16 09:00, ebb,-4.4
2019-06-16 12:36, slack,-
2019-06-16 15:54, flood,3.7
2019-06-16 20:06, slack,-
2019-06-16 22:48, ebb,-1.9
2019-06-17 02:06, slack,-
2019-06-17 03:36, flood,0.5
2019-06-17 04:48, slack,-
2019-06-17 09:36, ebb,-4.4
2019-06-17 13:12, slack,-
2019-06-17 16:42, flood,3.8
2019-06-17 21:00, slack,-
2019-06-17 23:36, ebb,-1.9
2019-06-18 03:24, slack,-
2019-06-18 04:18, flood,0.2
2019-06-18 05:06, slack,-
2019-06-18 10:18, ebb,-4.2
2019-06-18 13:54, slack,-
2019-06-18 17:30, flood,3.7
2019-06-18 21:48, slack,-
2019-06-19 00:24, ebb,-1.8
2019-06-19 05:00, slack,-
2019-06-19 10:54, ebb,-3.9
2019-06-19 14:36, slack,-
2019-06-19 18:12, flood,3.4
2019-06-19 22:36, slack,-
2019-06-20 01:12, ebb,-1.6
2019-06-20 05:42, ebb,-0.3
2019-06-20 11:30, ebb,-3.6
2019-06-20 15:18, slack,-
2019-06-20 19:00, flood,3.0
2019-06-20 23:18, slack,-
2019-06-21 02:06, ebb,-1.5
2019-06-21 06:24, ebb,-0.4
2019-06-21 12:06, ebb,-3.2
2019-06-21 16:00, slack,-
2019-06-21 19:48, flood,2.6
2019-06-22 00:00, slack,-
2019-06-22 02:54, ebb,-1.4
2019-06-22 07:12, ebb,-0.5
2019-06-22 12:42, ebb,-2.8
2019-06-22 16:36, slack,-
2019-06-22 20:30, flood,2.3
2019-06-23 00:36, slack,-
2019-06-23 03:42, ebb,-1.6
2019-06-23 08:18, ebb,-0.6
2019-06-23 13:24, ebb,-2.3
2019-06-23 17:12, slack,-
2019-06-23 21:12, flood,2.1
2019-06-24 01:00, slack,-
2019-06-24 04:24, ebb,-1.8
2019-06-24 09:24, ebb,-0.5
2019-06-24 14:12, ebb,-1.8
2019-06-24 17:54, slack,-
2019-06-24 21:54, flood,1.9
2019-06-25 01:24, slack,-
2019-06-25 05:00, ebb,-2.1
2019-06-25 10:36, ebb,-0.3
2019-06-25 15:12, ebb,-1.3
2019-06-25 18:30, slack,-
2019-06-25 22:36, flood,1.7
2019-06-26 01:42, slack,-
2019-06-26 05:36, ebb,-2.5
2019-06-26 11:00, slack,-
2019-06-26 11:42, flood,0.1
2019-06-26 12:36, slack,-
2019-06-26 16:24, ebb,-0.9
2019-06-26 19:24, slack,-
2019-06-26 23:24, flood,1.5
2019-06-27 02:06, slack,-
2019-06-27 06:12, ebb,-2.9
2019-06-27 10:48, slack,-
2019-06-27 12:48, flood,0.7
2019-06-27 15:18, slack,-
2019-06-27 17:54, ebb,-0.7
2019-06-27 20:24, slack,-
2019-06-28 00:06, flood,1.2
2019-06-28 02:24, slack,-
2019-06-28 06:42, ebb,-3.3
2019-06-28 11:00, slack,-
2019-06-28 13:42, flood,1.4
2019-06-28 17:06, slack,-
2019-06-28 19:30, ebb,-0.6
2019-06-28 21:42, slack,-
2019-06-29 00:54, flood,1.0
2019-06-29 02:48, slack,-
2019-06-29 07:18, ebb,-3.7
2019-06-29 11:24, slack,-
2019-06-29 14:24, flood,2.1
2019-06-29 18:24, slack,-
2019-06-29 20:42, ebb,-0.8
2019-06-29 23:00, slack,-
2019-06-30 01:36, flood,0.8
2019-06-30 03:12, slack,-
2019-06-30 07:48, ebb,-4.1
2019-06-30 11:48, slack,-
2019-06-30 15:06, flood,2.7
2019-06-30 19:24, slack,-
2019-06-30 21:48, ebb,-0.9
2019-07-01 00:06, slack,-
2019-07-01 02:12, flood,0.6
2019-07-01 03:42, slack,-
2019-07-01 08:30, ebb,-4.4
2019-07-01 12:24, slack,-
2019-07-01 15:48, flood,3.2
2019-07-01 20:12, slack,-
2019-07-01 22:36, ebb,-1.1
2019-07-02 01:00, slack,-
2019-07-02 02:48, flood,0.5
2019-07-02 04:12, slack,-
2019-07-02 09:06, ebb,-4.7
2019-07-02 13:00, slack,-
2019-07-02 16:30, flood,3.4
2019-07-02 20:54, slack,-
2019-07-02 23:18, ebb,-1.1
2019-07-03 01:42, slack,-
2019-07-03 03:24, flood,0.5
2019-07-03 04:54, slack,-
2019-07-03 09:48, ebb,-4.8
2019-07-03 13:42, slack,-
2019-07-03 17:12, flood,3.5
2019-07-03 21:36, slack,-
2019-07-03 23:54, ebb,-1.2
2019-07-04 02:30, slack,-
2019-07-04 04:06, flood,0.5
2019-07-04 05:36, slack,-
2019-07-04 10:36, ebb,-4.7
2019-07-04 14:24, slack,-
2019-07-04 17:54, flood,3.4
2019-07-04 22:12, slack,-
2019-07-05 00:42, ebb,-1.4
2019-07-05 03:24, slack,-
2019-07-05 04:54, flood,0.4
2019-07-05 06:18, slack,-
2019-07-05 11:18, ebb,-4.4
2019-07-05 15:06, slack,-
2019-07-05 18:36, flood,3.3
2019-07-05 22:48, slack,-
2019-07-06 01:24, ebb,-1.6
2019-07-06 04:24, slack,-
2019-07-06 05:48, flood,0.4
2019-07-06 07:12, slack,-
2019-07-06 12:06, ebb,-4.0
2019-07-06 15:48, slack,-
2019-07-06 19:24, flood,3.1
2019-07-06 23:18, slack,-
2019-07-07 02:12, ebb,-1.9
2019-07-07 05:42, slack,-
2019-07-07 07:00, flood,0.3
2019-07-07 08:18, slack,-
2019-07-07 12:54, ebb,-3.4
2019-07-07 16:30, slack,-
2019-07-07 20:12, flood,2.8
2019-07-07 23:48, slack,-
2019-07-08 03:06, ebb,-2.3
2019-07-08 06:54, slack,-
2019-07-08 08:24, flood,0.4
2019-07-08 09:42, slack,-
2019-07-08 13:54, ebb,-2.6
2019-07-08 17:18, slack,-
2019-07-08 21:00, flood,2.5
2019-07-09 00:18, slack,-
2019-07-09 03:54, ebb,-2.8
2019-07-09 07:54, slack,-
2019-07-09 09:42, flood,0.6
2019-07-09 11:18, slack,-
2019-07-09 15:00, ebb,-1.9
2019-07-09 18:12, slack,-
2019-07-09 21:48, flood,2.1
2019-07-10 00:54, slack,-
2019-07-10 04:42, ebb,-3.3
2019-07-10 08:42, slack,-
2019-07-10 10:54, flood,1.1
2019-07-10 13:24, slack,-
2019-07-10 16:30, ebb,-1.4
2019-07-10 19:18, slack,-
2019-07-10 22:48, flood,1.7
2019-07-11 01:24, slack,-
2019-07-11 05:30, ebb,-3.6
2019-07-11 09:30, slack,-
2019-07-11 12:06, flood,1.7
2019-07-11 15:24, slack,-
2019-07-11 18:06, ebb,-1.1
2019-07-11 20:42, slack,-
2019-07-11 23:48, flood,1.2
2019-07-12 02:00, slack,-
2019-07-12 06:18, ebb,-3.9
2019-07-12 10:12, slack,-
2019-07-12 13:12, flood,2.4
2019-07-12 17:00, slack,-
2019-07-12 19:36, ebb,-1.2
2019-07-12 22:30, slack,-
2019-07-13 00:48, flood,0.8
2019-07-13 02:30, slack,-
2019-07-13 07:06, ebb,-4.0
2019-07-13 10:54, slack,-
2019-07-13 14:06, flood,3.0
2019-07-13 18:12, slack,-
2019-07-13 20:48, ebb,-1.4
2019-07-14 00:06, slack,-
2019-07-14 01:42, flood,0.6
2019-07-14 03:00, slack,-
2019-07-14 07:48, ebb,-4.1
2019-07-14 11:36, slack,-
2019-07-14 15:00, flood,3.4
2019-07-14 19:12, slack,-
2019-07-14 21:48, ebb,-1.7
2019-07-15 01:24, slack,-
2019-07-15 02:30, flood,0.3
2019-07-15 03:30, slack,-
2019-07-15 08:30, ebb,-4.1
2019-07-15 12:18, slack,-
2019-07-15 15:48, flood,3.6
2019-07-15 20:06, slack,-
2019-07-15 22:42, ebb,-1.8
2019-07-16 02:24, slack,-
2019-07-16 03:18, flood,0.2
2019-07-16 04:06, slack,-
2019-07-16 09:18, ebb,-4.1
2019-07-16 13:00, slack,-
2019-07-16 16:30, flood,3.6
2019-07-16 20:48, slack,-
2019-07-16 23:24, ebb,-1.8
2019-07-17 03:18, slack,-
2019-07-17 03:54, flood,0.1
2019-07-17 04:36, slack,-
2019-07-17 10:00, ebb,-4.0
2019-07-17 13:42, slack,-
2019-07-17 17:12, flood,3.4
2019-07-17 21:30, slack,-
2019-07-18 00:06, ebb,-1.7
2019-07-18 04:12, slack,-
2019-07-18 10:36, ebb,-3.8
2019-07-18 14:18, slack,-
2019-07-18 17:54, flood,3.1
2019-07-18 22:06, slack,-
2019-07-19 00:42, ebb,-1.6
2019-07-19 05:18, slack,-
2019-07-19 11:12, ebb,-3.5
2019-07-19 14:54, slack,-
2019-07-19 18:36, flood,2.8
2019-07-19 22:36, slack,-
2019-07-20 01:24, ebb,-1.6
2019-07-20 05:54, ebb,-0.1
2019-07-20 11:42, ebb,-3.1
2019-07-20 15:30, slack,-
2019-07-20 19:12, flood,2.5
2019-07-20 23:00, slack,-
2019-07-21 02:06, ebb,-1.7
2019-07-21 06:48, ebb,-0.2
2019-07-21 12:18, ebb,-2.6
2019-07-21 16:00, slack,-
2019-07-21 19:48, flood,2.3
2019-07-21 23:24, slack,-
2019-07-22 02:42, ebb,-1.9
2019-07-22 07:42, ebb,-0.2
2019-07-22 12:48, ebb,-2.2
2019-07-22 16:30, slack,-
2019-07-22 20:18, flood,2.1
2019-07-22 23:42, slack,-
2019-07-23 03:18, ebb,-2.2
2019-07-23 08:48, ebb,-0.1
2019-07-23 13:36, ebb,-1.6
2019-07-23 17:06, slack,-
2019-07-23 20:54, flood,1.8
2019-07-24 00:00, slack,-
2019-07-24 03:54, ebb,-2.5
2019-07-24 09:00, slack,-
2019-07-24 09:54, flood,0.1
2019-07-24 10:42, slack,-
2019-07-24 14:42, ebb,-1.1
2019-07-24 17:42, slack,-
2019-07-24 21:24, flood,1.5
2019-07-25 00:24, slack,-
2019-07-25 04:30, ebb,-2.8
2019-07-25 09:12, slack,-
2019-07-25 11:00, flood,0.5
2019-07-25 13:18, slack,-
2019-07-25 15:54, ebb,-0.6
2019-07-25 18:30, slack,-
2019-07-25 22:00, flood,1.1
2019-07-26 00:42, slack,-
2019-07-26 05:00, ebb,-3.2
2019-07-26 09:30, slack,-
2019-07-26 12:12, flood,1.1
2019-07-26 15:48, slack,-
2019-07-26 17:42, ebb,-0.4
2019-07-26 19:42, slack,-
2019-07-26 23:00, flood,0.7
2019-07-27 01:12, slack,-
2019-07-27 05:42, ebb,-3.5
2019-07-27 10:00, slack,-
2019-07-27 13:12, flood,1.8
2019-07-27 17:30, slack,-
2019-07-27 19:30, ebb,-0.4
2019-07-27 21:18, slack,-
2019-07-28 00:00, flood,0.5
2019-07-28 01:36, slack,-
2019-07-28 06:24, ebb,-3.8
2019-07-28 10:42, slack,-
2019-07-28 14:00, flood,2.4
2019-07-28 18:36, slack,-
2019-07-28 20:42, ebb,-0.6
2019-07-28 23:00, slack,-
2019-07-29 01:00, flood,0.4
2019-07-29 02:12, slack,-
2019-07-29 07:12, ebb,-4.2
2019-07-29 11:18, slack,-
2019-07-29 14:48, flood,2.9
2019-07-29 19:24, slack,-
2019-07-29 21:30, ebb,-0.8
2019-07-30 00:06, slack,-
2019-07-30 01:42, flood,0.4
2019-07-30 03:00, slack,-
2019-07-30 08:00, ebb,-4.4
2019-07-30 12:00, slack,-
2019-07-30 15:30, flood,3.2
2019-07-30 20:00, slack,-
2019-07-30 22:18, ebb,-1.1
2019-07-31 00:48, slack,-
2019-07-31 02:30, flood,0.5
2019-07-31 03:54, slack,-
2019-07-31 08:48, ebb,-4.6
2019-07-31 12:42, slack,-
2019-07-31 16:12, flood,3.4
2019-07-31 20:36, slack,-
2019-07-31 22:54, ebb,-1.3
2019-08-01 01:24, slack,-
2019-08-01 03:18, flood,0.6
2019-08-01 04:48, slack,-
2019-08-01 09:36, ebb,-4.6
2019-08-01 13:24, slack,-
2019-08-01 16:54, flood,3.4
2019-08-01 21:00, slack,-
2019-08-01 23:36, ebb,-1.6
2019-08-02 02:12, slack,-
2019-08-02 04:06, flood,0.7
2019-08-02 05:42, slack,-
2019-08-02 10:18, ebb,-4.5
2019-08-02 14:06, slack,-
2019-08-02 17:30, flood,3.4
2019-08-02 21:30, slack,-
2019-08-03 00:12, ebb,-1.9
2019-08-03 03:00, slack,-
2019-08-03 05:00, flood,0.8
2019-08-03 06:42, slack,-
2019-08-03 11:06, ebb,-4.1
2019-08-03 14:42, slack,-
2019-08-03 18:12, flood,3.2
2019-08-03 21:54, slack,-
2019-08-04 00:48, ebb,-2.3
2019-08-04 04:00, slack,-
2019-08-04 05:54, flood,0.9
2019-08-04 07:42, slack,-
2019-08-04 11:54, ebb,-3.6
2019-08-04 15:24, slack,-
2019-08-04 18:54, flood,2.9
2019-08-04 22:24, slack,-
2019-08-05 01:36, ebb,-2.7
2019-08-05 05:00, slack,-
2019-08-05 07:00, flood,0.9
2019-08-05 08:54, slack,-
2019-08-05 12:42, ebb,-2.9
2019-08-05 16:06, slack,-
2019-08-05 19:36, flood,2.6
2019-08-05 22:48, slack,-
2019-08-06 02:18, ebb,-3.0
2019-08-06 06:00, slack,-
2019-08-06 08:12, flood,1.1
2019-08-06 10:18, slack,-
2019-08-06 13:42, ebb,-2.2
2019-08-06 17:00, slack,-
2019-08-06 20:24, flood,2.1
2019-08-06 23:18, slack,-
2019-08-07 03:06, ebb,-3.3
2019-08-07 06:54, slack,-
2019-08-07 09:24, flood,1.3
