Year,Month,Day,Amplitude,Station
2019,10,01,2.7,PUG1745
2019,10,02,2.4,PUG1745
2019,10,03,2.2,PUG1745
2019,10,04,2,PUG1745
2019,10,05,2.2,PUG1745
2019,10,06,2.6,PUG1745
2019,10,07,2.9,PUG1745
2019,10,08,3.2,PUG1745
2019,10,09,3.2,PUG1745
2019,10,10,3.3,PUG1745
2019,10,11,3.1,PUG1745
2019,10,12,2.9,PUG1745
2019,10,13,2.8,PUG1745
2019,10,14,2.8,PUG1745
2019,10,15,2.8,PUG1745
2019,10,16,2.8,PUG1745
2019,10,17,2.8,PUG1745
2019,10,18,2.7,PUG1745
2019,10,19,1.6,PUG1745
2019,10,20,2.7,PUG1745
2019,10,21,2.5999999999999996,PUG1745
2019,10,22,2.7,PUG1745
2019,10,23,2.8,PUG1745
2019,10,24,2.9,PUG1745
2019,10,25,2.9,PUG1745
2019,10,26,3,PUG1745
2019,10,27,3.1,PUG1745
2019,10,28,3,PUG1745
2019,10,29,2.8,PUG1745
2019,10,30,2.7,PUG1745
2019,10,31,2.5999999999999996,PUG1745
2019,11,01,2.4,PUG1745
2019,11,02,2.4,PUG1745
2019,11,03,2.6,PUG1745
2019,11,04,2.7,PUG1745
2019,11,05,2.9000000000000004,PUG1745
2019,11,06,2.9,PUG1745
2019,11,07,2.9,PUG1745
2019,11,08,2.8,PUG1745
2019,11,09,2.7,PUG1745
2019,11,10,2.8,PUG1745
2019,11,11,2.9,PUG1745
2019,11,12,3,PUG1745
2019,11,13,3.0999999999999996,PUG1745
2019,11,14,3.0999999999999996,PUG1745
2019,11,15,3.0999999999999996,PUG1745
2019,11,16,2.9000000000000004,PUG1745
2019,11,17,2.7,PUG1745
2019,11,18,1.7999999999999998,PUG1745
2019,11,19,2.5,PUG1745
2019,11,20,2.5,PUG1745
2019,11,21,2.5,PUG1745
2019,11,22,2.7,PUG1745
2019,11,23,2.5999999999999996,PUG1745
2019,11,24,2.9,PUG1745
2019,11,25,2.9,PUG1745
2019,11,26,3,PUG1745
2019,11,27,2.9000000000000004,PUG1745
2019,11,28,2.9000000000000004,PUG1745
2019,11,29,2.8,PUG1745
2019,11,30,2.7,PUG1745
2019,12,01,2.7,PUG1745
2019,12,02,2.7,PUG1745
2019,12,03,2.7,PUG1745
2019,12,04,2.7,PUG1745
2019,12,05,2.5,PUG1745
2019,12,06,2.5,PUG1745
2019,12,07,2.7,PUG1745
2019,12,08,2.4,PUG1745
2019,12,09,3,PUG1745
2019,12,10,3.2,PUG1745
2019,12,11,3.3,PUG1745
2019,12,12,3.4000000000000004,PUG1745
2019,12,13,3.4000000000000004,PUG1745
2019,12,14,3.2,PUG1745
2019,12,15,3,PUG1745
2019,12,16,2.8,PUG1745
2019,12,17,2,PUG1745
2019,12,18,2.4000000000000004,PUG1745
2019,12,19,2.3,PUG1745
2019,12,20,2.3,PUG1745
2019,12,21,2.4000000000000004,PUG1745
2019,12,22,2.1,PUG1745
2019,12,23,2.7,PUG1745
2019,12,24,2.9000000000000004,PUG1745
2019,12,25,3,PUG1745
2019,12,26,3.1,PUG1745
2019,12,27,3.2,PUG1745
2019,12,28,3.2,PUG1745
2019,12,29,3.1,PUG1745
2019,12,30,2.9,PUG1745
2019,12,31,2.7,PUG1745
