Year,Month,Day,Amplitude,Station
2019,10,01,1.7000000000000002,PCT2266
2019,10,02,1.6,PCT2266
2019,10,03,1.6,PCT2266
2019,10,04,1.6,PCT2266
2019,10,05,1.4,PCT2266
2019,10,06,1.4,PCT2266
2019,10,07,1.3,PCT2266
2019,10,08,1.2,PCT2266
2019,10,09,1.2,PCT2266
2019,10,10,1.2999999999999998,PCT2266
2019,10,11,1.2,PCT2266
2019,10,12,1.2,PCT2266
2019,10,13,1.2999999999999998,PCT2266
2019,10,14,1.4,PCT2266
2019,10,15,1.5,PCT2266
2019,10,16,1.5,PCT2266
2019,10,17,1.6,PCT2266
2019,10,18,1.4,PCT2266
2019,10,19,1.6,PCT2266
2019,10,20,1.6,PCT2266
2019,10,21,1.6,PCT2266
2019,10,22,1.5,PCT2266
2019,10,23,1.5,PCT2266
2019,10,24,1.6,PCT2266
2019,10,25,1.6,PCT2266
2019,10,26,1.6,PCT2266
2019,10,27,1.6,PCT2266
2019,10,28,1.8,PCT2266
2019,10,29,1.9000000000000001,PCT2266
2019,10,30,1.9000000000000001,PCT2266
2019,10,31,1.9000000000000001,PCT2266
2019,11,01,1.6,PCT2266
2019,11,02,1.7,PCT2266
2019,11,03,1.5,PCT2266
2019,11,04,1.3,PCT2266
2019,11,05,1.2,PCT2266
2019,11,06,1.1,PCT2266
2019,11,07,1.1,PCT2266
2019,11,08,1.1,PCT2266
2019,11,09,1.2,PCT2266
2019,11,10,1.1,PCT2266
2019,11,11,1.5,PCT2266
2019,11,12,1.7000000000000002,PCT2266
2019,11,13,1.8,PCT2266
2019,11,14,1.8,PCT2266
2019,11,15,1.9000000000000001,PCT2266
2019,11,16,1.9000000000000001,PCT2266
2019,11,17,1.9000000000000001,PCT2266
2019,11,18,1.6,PCT2266
2019,11,19,1.7,PCT2266
2019,11,20,1.5,PCT2266
2019,11,21,1.5,PCT2266
2019,11,22,1.5,PCT2266
2019,11,23,1.6,PCT2266
2019,11,24,1.5,PCT2266
2019,11,25,1.9,PCT2266
2019,11,26,2,PCT2266
2019,11,27,2.1,PCT2266
2019,11,28,2,PCT2266
2019,11,29,2,PCT2266
2019,11,30,1.8,PCT2266
2019,12,01,1.6,PCT2266
2019,12,02,1.4,PCT2266
2019,12,03,1.2,PCT2266
2019,12,04,1.1,PCT2266
2019,12,05,1,PCT2266
2019,12,06,1,PCT2266
2019,12,07,1.2,PCT2266
2019,12,08,1.4,PCT2266
2019,12,09,1,PCT2266
2019,12,10,1.7000000000000002,PCT2266
2019,12,11,1.8,PCT2266
2019,12,12,2,PCT2266
2019,12,13,2.1,PCT2266
2019,12,14,2.1,PCT2266
2019,12,15,2,PCT2266
2019,12,16,1.9,PCT2266
2019,12,17,1.7000000000000002,PCT2266
2019,12,18,1.6,PCT2266
2019,12,19,1.5,PCT2266
2019,12,20,1.4,PCT2266
2019,12,21,1.6,PCT2266
2019,12,22,1.7000000000000002,PCT2266
2019,12,23,2,PCT2266
2019,12,24,1.4,PCT2266
2019,12,25,2.1,PCT2266
2019,12,26,2.2,PCT2266
2019,12,27,2,PCT2266
2019,12,28,1.9,PCT2266
2019,12,29,1.7000000000000002,PCT2266
2019,12,30,1.5,PCT2266
2019,12,31,1.3,PCT2266
