Year,Month,Day,Amplitude,Station
2021,10,01,2.8,PUG1715
2021,10,02,3.1,PUG1715
2021,10,03,3.3,PUG1715
2021,10,04,3.4,PUG1715
2021,10,05,3.4000000000000004,PUG1715
2021,10,06,3.3000000000000003,PUG1715
2021,10,07,3.6,PUG1715
2021,10,08,3.8000000000000003,PUG1715
2021,10,09,3.8000000000000003,PUG1715
2021,10,10,3,PUG1715
2021,10,11,3.7,PUG1715
2021,10,12,3.6,PUG1715
2021,10,13,3.5,PUG1715
2021,10,14,3.2,PUG1715
2021,10,15,3.0999999999999996,PUG1715
2021,10,16,3.4,PUG1715
2021,10,17,3.4000000000000004,PUG1715
2021,10,18,3.3000000000000003,PUG1715
2021,10,19,3.4000000000000004,PUG1715
2021,10,20,3.7,PUG1715
2021,10,21,3.7,PUG1715
2021,10,22,3.6,PUG1715
2021,10,23,3.5,PUG1715
2021,10,24,2.5,PUG1715
2021,10,25,3.2,PUG1715
2021,10,26,3.2,PUG1715
2021,10,27,3.0999999999999996,PUG1715
2021,10,28,3.0999999999999996,PUG1715
2021,10,29,3,PUG1715
2021,10,30,2.9000000000000004,PUG1715
2021,10,31,3,PUG1715
2021,11,01,3.2,PUG1715
2021,11,02,3.4,PUG1715
2021,11,03,3.5999999999999996,PUG1715
2021,11,04,4,PUG1715
2021,11,05,4.2,PUG1715
2021,11,06,4.3,PUG1715
2021,11,07,4.3,PUG1715
2021,11,08,4.3,PUG1715
2021,11,09,4.2,PUG1715
2021,11,10,3.1,PUG1715
2021,11,11,3.9000000000000004,PUG1715
2021,11,12,3.3,PUG1715
2021,11,13,3.2,PUG1715
2021,11,14,3.2,PUG1715
2021,11,15,3,PUG1715
2021,11,16,3.5999999999999996,PUG1715
2021,11,17,4,PUG1715
2021,11,18,4,PUG1715
2021,11,19,4,PUG1715
2021,11,20,4,PUG1715
2021,11,21,3.8000000000000003,PUG1715
2021,11,22,3.8,PUG1715
2021,11,23,3.8,PUG1715
2021,11,24,3.8,PUG1715
2021,11,25,2.5,PUG1715
2021,11,26,3.6,PUG1715
2021,11,27,3.0999999999999996,PUG1715
2021,11,28,2.9,PUG1715
2021,11,29,3,PUG1715
2021,11,30,3,PUG1715
2021,12,01,3.3,PUG1715
2021,12,02,4,PUG1715
2021,12,03,4.4,PUG1715
2021,12,04,4.6,PUG1715
2021,12,05,4.7,PUG1715
2021,12,06,4.7,PUG1715
2021,12,07,4.6,PUG1715
2021,12,08,4.4,PUG1715
2021,12,09,3.3,PUG1715
2021,12,10,3.7,PUG1715
2021,12,11,3.1,PUG1715
2021,12,12,2.8,PUG1715
2021,12,13,2.6,PUG1715
2021,12,14,3.1,PUG1715
2021,12,15,3.5999999999999996,PUG1715
2021,12,16,3.9,PUG1715
2021,12,17,4.1,PUG1715
2021,12,18,4.1,PUG1715
2021,12,19,4.1,PUG1715
2021,12,20,4.1,PUG1715
2021,12,21,4.2,PUG1715
2021,12,22,4.2,PUG1715
2021,12,23,4,PUG1715
2021,12,24,2.9,PUG1715
2021,12,25,3.5,PUG1715
2021,12,26,2.8,PUG1715
2021,12,27,2.8,PUG1715
2021,12,28,2.7,PUG1715
2021,12,29,2.6,PUG1715
2021,12,30,3.3,PUG1715
2021,12,31,4,PUG1715
