Year,Month,Day,Amplitude,Station
2020,10,01,3,PUG1745
2020,10,02,2.8,PUG1745
2020,10,03,2.7,PUG1745
2020,10,04,2.8,PUG1745
2020,10,05,2.7,PUG1745
2020,10,06,2.6,PUG1745
2020,10,07,1.4000000000000001,PUG1745
2020,10,08,2.5999999999999996,PUG1745
2020,10,09,2.6,PUG1745
2020,10,10,2.8,PUG1745
2020,10,11,3,PUG1745
2020,10,12,3.2,PUG1745
2020,10,13,3.3,PUG1745
2020,10,14,3.3,PUG1745
2020,10,15,3.3,PUG1745
2020,10,16,3.4000000000000004,PUG1745
2020,10,17,3.1,PUG1745
2020,10,18,3,PUG1745
2020,10,19,2.6,PUG1745
2020,10,20,2.4,PUG1745
2020,10,21,2,PUG1745
2020,10,22,2,PUG1745
2020,10,23,2.3,PUG1745
2020,10,24,2.5999999999999996,PUG1745
2020,10,25,2.9000000000000004,PUG1745
2020,10,26,3.1,PUG1745
2020,10,27,3.1,PUG1745
2020,10,28,3,PUG1745
2020,10,29,2.9,PUG1745
2020,10,30,3,PUG1745
2020,10,31,3,PUG1745
2020,11,01,3,PUG1745
2020,11,02,2.9,PUG1745
2020,11,03,3,PUG1745
2020,11,04,2.9000000000000004,PUG1745
2020,11,05,2.7,PUG1745
2020,11,06,2.7,PUG1745
2020,11,07,1.7000000000000002,PUG1745
2020,11,08,2.8,PUG1745
2020,11,09,2.9,PUG1745
2020,11,10,2.8,PUG1745
2020,11,11,3.1,PUG1745
2020,11,12,2.9000000000000004,PUG1745
2020,11,13,3.2,PUG1745
2020,11,14,3.1,PUG1745
2020,11,15,2.9,PUG1745
2020,11,16,2.8,PUG1745
2020,11,17,2.5999999999999996,PUG1745
2020,11,18,2.5,PUG1745
2020,11,19,2.3,PUG1745
2020,11,20,2.4000000000000004,PUG1745
2020,11,21,2.5999999999999996,PUG1745
2020,11,22,2.7,PUG1745
2020,11,23,2.8,PUG1745
2020,11,24,2.7,PUG1745
2020,11,25,2.9,PUG1745
2020,11,26,2.5,PUG1745
2020,11,27,3.1,PUG1745
2020,11,28,3.1,PUG1745
2020,11,29,3.1,PUG1745
2020,11,30,3.2,PUG1745
2020,12,01,3.2,PUG1745
2020,12,02,3.3,PUG1745
2020,12,03,3.2,PUG1745
2020,12,04,3,PUG1745
2020,12,05,2.9,PUG1745
2020,12,06,1.9,PUG1745
2020,12,07,2.5999999999999996,PUG1745
2020,12,08,2.5999999999999996,PUG1745
2020,12,09,2.7,PUG1745
2020,12,10,2.8,PUG1745
2020,12,11,2.3,PUG1745
2020,12,12,2.8,PUG1745
2020,12,13,2.9000000000000004,PUG1745
2020,12,14,2.8,PUG1745
2020,12,15,2.8,PUG1745
2020,12,16,2.9000000000000004,PUG1745
2020,12,17,2.8,PUG1745
2020,12,18,2.8,PUG1745
2020,12,19,2.7,PUG1745
2020,12,20,2.7,PUG1745
2020,12,21,2.6,PUG1745
2020,12,22,2.4000000000000004,PUG1745
2020,12,23,2.7,PUG1745
2020,12,24,2.9,PUG1745
2020,12,25,2.0999999999999996,PUG1745
2020,12,26,3,PUG1745
2020,12,27,3.2,PUG1745
2020,12,28,3.3,PUG1745
2020,12,29,3.4,PUG1745
2020,12,30,3.5,PUG1745
2020,12,31,3.5,PUG1745
