Year,Month,Day,Amplitude,Station
2020,10,01,1.4,PUG1707
2020,10,02,1.4,PUG1707
2020,10,03,1.3,PUG1707
2020,10,04,1.3,PUG1707
2020,10,05,1.3,PUG1707
2020,10,06,1.5,PUG1707
2020,10,07,1.4000000000000001,PUG1707
2020,10,08,1.4000000000000001,PUG1707
2020,10,09,1.3,PUG1707
2020,10,10,1.1,PUG1707
2020,10,11,1.1,PUG1707
2020,10,12,1.2,PUG1707
2020,10,13,1.2,PUG1707
2020,10,14,1.4,PUG1707
2020,10,15,1.7,PUG1707
2020,10,16,1.9,PUG1707
2020,10,17,2,PUG1707
2020,10,18,1.6,PUG1707
2020,10,19,2,PUG1707
2020,10,20,2,PUG1707
2020,10,21,1.9,PUG1707
2020,10,22,1.7000000000000002,PUG1707
2020,10,23,1.5,PUG1707
2020,10,24,1.2,PUG1707
2020,10,25,1,PUG1707
2020,10,26,0.8999999999999999,PUG1707
2020,10,27,1.1,PUG1707
2020,10,28,1.2,PUG1707
2020,10,29,1.3,PUG1707
2020,10,30,1.4000000000000001,PUG1707
2020,10,31,1.4000000000000001,PUG1707
2020,11,01,1.6,PUG1707
2020,11,02,1.6,PUG1707
2020,11,03,1.7,PUG1707
2020,11,04,1,PUG1707
2020,11,05,1.7,PUG1707
2020,11,06,1.7,PUG1707
2020,11,07,1.5,PUG1707
2020,11,08,1.4,PUG1707
2020,11,09,1.2,PUG1707
2020,11,10,1.2,PUG1707
2020,11,11,1.5,PUG1707
2020,11,12,1.6,PUG1707
2020,11,13,1.7000000000000002,PUG1707
2020,11,14,1.9,PUG1707
2020,11,15,2.0999999999999996,PUG1707
2020,11,16,2.1,PUG1707
2020,11,17,2.2,PUG1707
2020,11,18,1.7000000000000002,PUG1707
2020,11,19,2,PUG1707
2020,11,20,1.8,PUG1707
2020,11,21,1.5,PUG1707
2020,11,22,1.3,PUG1707
2020,11,23,1,PUG1707
2020,11,24,1,PUG1707
2020,11,25,1.1,PUG1707
2020,11,26,1.2,PUG1707
2020,11,27,1.3,PUG1707
2020,11,28,1.3,PUG1707
2020,11,29,1.5,PUG1707
2020,11,30,1.7000000000000002,PUG1707
2020,12,01,1.9,PUG1707
2020,12,02,2,PUG1707
2020,12,03,1,PUG1707
2020,12,04,2,PUG1707
2020,12,05,1.9,PUG1707
2020,12,06,1.7000000000000002,PUG1707
2020,12,07,1.5,PUG1707
2020,12,08,1.6,PUG1707
2020,12,09,1.7,PUG1707
2020,12,10,1.7000000000000002,PUG1707
2020,12,11,1.7000000000000002,PUG1707
2020,12,12,1.7000000000000002,PUG1707
2020,12,13,1.8,PUG1707
2020,12,14,2.0999999999999996,PUG1707
2020,12,15,2.2,PUG1707
2020,12,16,2.2,PUG1707
2020,12,17,2.1,PUG1707
2020,12,18,1.5,PUG1707
2020,12,19,1.9,PUG1707
2020,12,20,1.6,PUG1707
2020,12,21,1.2000000000000002,PUG1707
2020,12,22,1.2,PUG1707
2020,12,23,1.1,PUG1707
2020,12,24,1.2,PUG1707
2020,12,25,1.1,PUG1707
2020,12,27,1.4,PUG1707
2020,12,28,1.6,PUG1707
2020,12,29,1.7999999999999998,PUG1707
2020,12,30,2,PUG1707
2020,12,31,2.1,PUG1707
